placeholder,site,plant_code,species,block,plot,div,c_i,flood,canopy_openness,date,experiment_observation,notes,species2,plant_code2,experiment_final_intermediate,nlvs_per_ind,wilmer_code,wilmer_herb_total,wilmer_lep1_ID,wilmer_lep1_perc,wilmer_lep2_ID,wilmer_lep2_perc,wilmer_coleop1_ID,wilmer_coleop1_perc,wilmer_coleop2_ID,wilmer_coleop2_perc,wilmer_other1_ID,wilmer_other1_perc,wilmer_other2_ID,wilmer_other2_perc,wilmer_notes,wilmer_notes_perc_UNCLEAR,wilmer_spec_total_lf,wilmer_gen_total_lf,wilmer_spec_total_plant,wilmer_gen_total_plant,wilmer_rich_lf,wilmer_rich_plant,field_specialist,field_generalist,field_eois,field_num_other_leps,field_quadrus,
2321,mogi,1461,crassinervium,1,7,mono,ind,NA,22.1,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,10,Geometridae/eois,6,NA,NA,Chrysomelidae,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2322,mogi,1461,crassinervium,1,7,mono,ind,NA,22.1,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,12,NA,NA,NA,NA,Chrysomelidae,6,NA,NA,NA,NA,Acridinae,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2323,mogi,1461,crassinervium,1,7,mono,ind,NA,22.1,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,38,NA,NA,NA,NA,Chrysomelidae,10,NA,NA,NA,NA,Acridinae,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2315,mogi,1460,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,3,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2316,mogi,1460,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2317,mogi,1460,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,3,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2318,mogi,1460,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acridinae,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2319,mogi,1460,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acridinae,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2320,mogi,1460,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,3,Mogi_experiment_3,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acridinae,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12081,mogi,1460,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,NA,1,Mogi_experiment_1-8,75,,,,,Chrysomelidae,5,,,,,Acridinae,70,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12082,mogi,1460,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,NA,2,Mogi_experiment_1-8,1,,,,,Chrysomelidae,1,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12083,mogi,1460,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,NA,3,Mogi_experiment_1-8,9,,,,,,,,,,,Acridinae,9,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2312,mogi,1459,crassinervium,1,1,mono,clone,NA,24.96,NA,experiment,NA,NA,NA,one,2,Mogi_experiment_1,3,NA,NA,NA,NA,Chrysomelidae,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2313,mogi,1459,crassinervium,1,1,mono,clone,NA,24.96,NA,experiment,NA,NA,NA,one,2,Mogi_experiment_1,4,NA,NA,NA,NA,Chrysomelidae,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2314,mogi,1459,crassinervium,1,1,mono,clone,NA,24.96,NA,experiment,NA,NA,NA,two,1,Mogi_experiment_2,2,NA,NA,NA,NA,Chrysomelidae,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2311,mogi,1458,crassinervium,1,1,mono,clone,NA,24.96,NA,experiment,maybe died before herb photos, may have earlier (or later) photos of these,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2300,mogi,1457,miquelianum,1,6,mono,ind,NA,20.8,NA,experiment,NA,NA,NA,three,2,Mogi_experiment_3,12,NA,NA,NA,NA,Chrysomelidae,4,NA,NA,NA,NA,Acridinae,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2301,mogi,1457,miquelianum,1,6,mono,ind,NA,20.8,NA,experiment,NA,NA,NA,two,2,Mogi_experiment_2,4,NA,NA,NA,NA,Chrysomelidae,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2302,mogi,1457,miquelianum,1,6,mono,ind,NA,20.8,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,4,NA,NA,NA,NA,Chrysomelidae,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2303,mogi,1457,miquelianum,1,6,mono,ind,NA,20.8,NA,experiment,NA,NA,NA,four,4,Mogi_experiment_4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2304,mogi,1457,miquelianum,1,6,mono,ind,NA,20.8,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,8,NA,NA,NA,NA,Chrysomelidae,4,NA,NA,NA,NA,Acridinae,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2305,mogi,1457,miquelianum,1,6,mono,ind,NA,20.8,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2306,mogi,1457,miquelianum,1,6,mono,ind,NA,20.8,NA,experiment,NA,NA,NA,two,2,Mogi_experiment_2,20,NA,NA,NA,NA,Chrysomelidae,8,NA,NA,NA,NA,NA,NA,hoja seca,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2307,mogi,1457,miquelianum,1,6,mono,ind,NA,20.8,NA,experiment,NA,NA,NA,three,2,Mogi_experiment_3,10,NA,NA,NA,NA,Chrysomelidae,4,NA,NA,NA,NA,Acridinae,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2308,mogi,1457,miquelianum,1,6,mono,ind,NA,20.8,NA,experiment,NA,NA,NA,four,4,Mogi_experiment_4,12,NA,NA,NA,NA,Chrysomelidae,4,NA,NA,NA,NA,Acridinae,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2309,mogi,1457,miquelianum,1,6,mono,ind,NA,20.8,NA,experiment,NA,NA,NA,four,4,Mogi_experiment_4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2310,mogi,1457,miquelianum,1,6,mono,ind,NA,20.8,NA,experiment,NA,NA,NA,four,4,Mogi_experiment_4,14,NA,NA,NA,NA,Chrysomelidae,4,NA,NA,NA,NA,Acridinae,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2291,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,three,4,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2292,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,three,4,Mogi_experiment_3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hoja seca,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2293,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,two,2,Mogi_experiment_2,3,NA,NA,NA,NA,Chrysomelidae,1,NA,NA,NA,NA,NA,NA,hoja seca,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2294,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,3,NA,NA,NA,NA,Chrysomelidae,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2295,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,2,NA,NA,NA,NA,Chrysomelidae,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2296,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2297,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,three,4,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2298,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,three,4,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2299,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,two,2,Mogi_experiment_2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acridinae,3,hoja seca,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12075,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,NA,1,Mogi_experiment_1-9,0,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12076,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,NA,2,Mogi_experiment_1-9,0,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12077,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,NA,3,Mogi_experiment_1-9,0,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12078,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,NA,4,Mogi_experiment_1-9,0,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12079,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,NA,5,Mogi_experiment_1-9,20,,,,,,,,,,,Acridinae,6,hoja seca,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12080,mogi,1456,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,NA,6,Mogi_experiment_1-9,6,,,,,,,,,,,Acridinae,6,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2290,mogi,1455,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,maybe died before herb photos, may have earlier (or later) photos of these,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2277,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,1,NA,NA,NA,NA,Chrysomelidae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2278,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,three,5,Mogi_experiment_3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acridinae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2279,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,three,5,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2280,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,four,2,Mogi_experiment_4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2281,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,two,3,Mogi_experiment_2,1,NA,NA,NA,NA,Chrysomelidae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2282,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,three,5,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2283,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2284,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,1,NA,NA,NA,NA,Chrysomelidae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2285,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,two,3,Mogi_experiment_2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2286,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,three,5,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2287,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,four,2,Mogi_experiment_4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acridinae,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2288,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,three,5,Mogi_experiment_3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acridinae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2289,mogi,1454,miquelianum,1,3,four,clone,NA,20.8,NA,experiment,NA,NA,NA,two,3,Mogi_experiment_2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2253,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,8,Mogi_experiment_1,1,NA,NA,NA,NA,Chrysomelidae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2254,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,8,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2255,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,8,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2256,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,8,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2257,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,8,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2258,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,8,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2259,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,8,Mogi_experiment_3,1,NA,NA,NA,NA,Chrysomelidae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2260,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,8,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2261,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,two,8,Mogi_experiment_2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2262,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,8,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2263,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,8,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2264,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,two,8,Mogi_experiment_2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2265,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,two,8,Mogi_experiment_2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2266,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,8,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2267,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,8,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2268,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,two,8,Mogi_experiment_2,2,NA,NA,NA,NA,Chrysomelidae,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2269,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,8,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2270,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,8,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2271,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,two,8,Mogi_experiment_2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2272,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,8,Mogi_experiment_3,1,NA,NA,NA,NA,Chrysomelidae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2273,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,8,Mogi_experiment_1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acridinae,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2274,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,two,8,Mogi_experiment_2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2275,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,two,8,Mogi_experiment_2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2276,mogi,1453,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,two,8,Mogi_experiment_2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2246,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,three,2,Mogi_experiment_3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acridinae,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2247,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2248,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,two,2,Mogi_experiment_2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2249,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,two,2,Mogi_experiment_2,4,NA,NA,NA,NA,Chrysomelidae,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2250,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hoja seca,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2251,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,three,2,Mogi_experiment_3,3,NA,NA,NA,NA,Chrysomelidae,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2252,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12070,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,NA,1,Mogi_experiment_1-9,0,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12071,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,NA,2,Mogi_experiment_1-9,7,,,,,,,,,,,Acridinae,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12072,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,NA,3,Mogi_experiment_1-9,8,,,,,Chrysomelidae,5,,,,,Acridinae,3,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12073,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,NA,4,Mogi_experiment_1-9,3,,,,,Chrysomelidae,1,,,,,Acridinae,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
12074,mogi,1452,arboreum,1,9,mono,ind,NA,23.66,NA,experiment,NA,NA,NA,NA,5,Mogi_experiment_1-9,10,,,,,,,,,,,Acridinae,10,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2234,mogi,1451,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,two,5,Mogi_experiment_2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acridinae,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2235,mogi,1451,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,two,5,Mogi_experiment_2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acridinae,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2236,mogi,1451,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,one,3,Mogi_experiment_1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
2237,mogi,1451,miquelianum,1,8,mono,clone,NA,21.84,NA,experiment,NA,NA,NA,three,4,Mogi_experiment_3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
